,Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
1268,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Cambodia,KHM,2008,3.1,
12860,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mozambique,MOZ,2008,2.2,
5174,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,New Zealand,NZL,2008,27.1,
11894,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Lao PDR,LAO,2008,1.8,
10214,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Equatorial Guinea,GNQ,2008,2.6,
3326,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Iran, Islamic Rep.",IRN,2008,27.6,
5216,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Nicaragua,NIC,2008,24.5,
2528,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Finland,FIN,2008,18.4,
11222,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Indonesia,IDN,2008,2.6,
8576,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Barbados,BRB,2008,11.0,
5300,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Nigeria,NGA,2008,9.2,
12902,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Myanmar,MMR,2008,2.2,
3872,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Kuwait,KWT,2008,42.4,
15422,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,United Arab Emirates,ARE,2008,22.2,
14960,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Thailand,THA,2008,3.7,
10886,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Guinea,GIN,2008,2.4,
3284,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Indonesia,IDN,2008,6.0,
15590,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Uzbekistan,UZB,2008,10.2,
5258,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Niger,NER,2008,6.0,
14078,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Senegal,SEN,2008,2.7,
14036,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Saudi Arabia,SAU,2008,25.0,
11432,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Italy,ITA,2008,17.0,
9920,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Denmark,DNK,2008,18.3,
5006,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Namibia,NAM,2008,20.0,
7316,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Turkmenistan,TKM,2008,16.5,
890,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Bolivia,BOL,2008,21.5,
176,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Andorra,AND,2008,24.6,
6896,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Syrian Arab Republic,SYR,2008,29.6,
8702,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Belize,BLZ,2008,12.8,
15170,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tunisia,TUN,2008,14.6,
13028,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Nepal,NPL,2008,1.6,
15800,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Zambia,ZMB,2008,2.3,
14918,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tanzania,TZA,2008,2.5,
5048,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Nauru,NRU,2008,61.4,
11684,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Kiribati,KIR,2008,35.8,
3368,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Iraq,IRQ,2008,32.7,
8030,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Albania,ALB,2008,16.1,
848,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Bhutan,BTN,2008,5.8,
1352,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Canada,CAN,2008,25.2,
9626,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Congo, Rep.",COG,2008,3.7,
5090,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Nepal,NPL,2008,3.5,
8660,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Belgium,BEL,2008,19.6,
14498,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Spain,ESP,2008,20.8,
6308,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Singapore,SGP,2008,5.8,
12986,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Nauru,NRU,2008,54.9,
7610,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Uruguay,URY,2008,27.1,
1940,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Czechia,CZE,2008,23.6,
2864,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Grenada,GRD,2008,24.0,
5342,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,North Macedonia,MKD,2008,19.9,
14582,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,St. Kitts and Nevis,KNA,2008,11.2,
5132,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Netherlands,NLD,2008,17.2,
14120,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Serbia,SRB,2008,17.2,
10844,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Guatemala,GTM,2008,11.3,
8156,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Angola,AGO,2008,2.4,
764,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Belize,BLZ,2008,27.1,
10718,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ghana,GHA,2008,3.0,
7064,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Timor-Leste,TLS,2008,3.1,
10508,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,France,FRA,2008,18.2,
3746,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Kiribati,KIR,2008,46.0,
1184,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Burundi,BDI,2008,5.8,
4166,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Libya,LBY,2008,35.5,
11726,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Korea, Dem. People's Rep.",PRK,2008,4.3,
260,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Antigua and Barbuda,ATG,2008,21.7,
14750,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sweden,SWE,2008,18.9,
12104,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Libya,LBY,2008,20.1,
13574,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Paraguay,PRY,2008,13.2,
15758,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Yemen, Rep.",YEM,2008,7.9,
15716,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Vietnam,VNM,2008,0.8,
15212,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Turkiye,TUR,2008,18.9,
2738,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Germany,DEU,2008,18.0,
4124,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Liberia,LBR,2008,10.8,
4208,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Lithuania,LTU,2008,26.3,
9164,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cabo Verde,CPV,2008,4.6,
13532,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Papua New Guinea,PNG,2008,12.5,
9416,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Chile,CHL,2008,20.9,
2780,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Ghana,GHA,2008,12.6,
4292,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Madagascar,MDG,2008,5.0,
2192,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Egypt, Arab Rep.",EGY,2008,35.6,
9458,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,China,CHN,2008,3.3,
13490,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Panama,PAN,2008,13.9,
10550,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Gabon,GAB,2008,7.0,
14666,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,St. Vincent and the Grenadines,VCT,2008,12.0,
11768,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Korea, Rep.",KOR,2008,3.2,
6518,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,South Africa,ZAF,2008,35.0,
1226,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Cabo Verde,CPV,2008,12.5,
4250,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Luxembourg,LUX,2008,18.2,
680,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Belarus,BLR,2008,24.4,
7820,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Yemen, Rep.",YEM,2008,16.8,
13826,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Romania,ROU,2008,18.7,
1310,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Cameroon,CMR,2008,12.4,
2234,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,El Salvador,SLV,2008,24.4,
9122,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Burundi,BDI,2008,1.3,
7022,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Thailand,THA,2008,8.3,
9206,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cambodia,KHM,2008,1.6,
4082,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Lesotho,LSO,2008,21.4,
6602,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Sri Lanka,LKA,2008,4.9,
3956,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Lao PDR,LAO,2008,4.2,
9374,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Chad,TCD,2008,2.0,
14708,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Suriname,SUR,2008,15.1,
13700,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Poland,POL,2008,19.6,
10424,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Fiji,FJI,2008,19.9,
7484,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,United Arab Emirates,ARE,2008,36.8,
1100,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Bulgaria,BGR,2008,21.9,
11600,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Kazakhstan,KAZ,2008,14.8,
13742,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Portugal,PRT,2008,16.0,
3914,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Kyrgyz Republic,KGZ,2008,14.4,
12062,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Liberia,LBR,2008,3.8,
2318,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Eritrea,ERI,2008,5.1,
9332,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Central African Republic,CAF,2008,2.5,
7106,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Togo,TGO,2008,9.0,
638,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Barbados,BRB,2008,26.4,
11516,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Japan,JPN,2008,3.1,
3830,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Korea, Rep.",KOR,2008,4.1,
3998,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Latvia,LVA,2008,23.7,
13616,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Peru,PER,2008,12.0,
10382,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ethiopia,ETH,2008,1.2,
9248,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cameroon,CMR,2008,4.1,
6560,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Spain,ESP,2008,21.0,
7442,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Ukraine,UKR,2008,23.9,
13784,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Qatar,QAT,2008,27.0,
2276,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Equatorial Guinea,GNQ,2008,9.5,
3788,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Korea, Dem. People's Rep.",PRK,2008,5.9,
11348,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ireland,IRL,2008,19.9,
4040,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Lebanon,LBN,2008,33.4,
2360,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Estonia,EST,2008,20.5,
92,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Albania,ALB,2008,18.0,
7778,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Vietnam,VNM,2008,1.5,
13658,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Philippines,PHL,2008,3.5,
9290,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Canada,CAN,2008,24.7,
14456,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,South Africa,ZAF,2008,11.0,
10466,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Finland,FIN,2008,20.0,
3704,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Kenya,KEN,2008,7.7,
4334,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Malawi,MWI,2008,6.3,
10340,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Eswatini,SWZ,2008,3.7,
3536,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Jamaica,JAM,2008,28.5,
2696,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Georgia,GEO,2008,19.2,
8912,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Botswana,BWA,2008,5.9,
10298,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Estonia,EST,2008,17.1,
13280,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,North Macedonia,MKD,2008,18.8,
14414,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Somalia,SOM,2008,2.6,
2444,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Ethiopia,ETH,2008,4.6,
4628,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Mauritius,MUS,2008,12.6,
14834,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Syrian Arab Republic,SYR,2008,15.7,
3578,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Japan,JPN,2008,2.9,
15338,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Uganda,UGA,2008,1.2,
6980,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Tanzania,TZA,2008,8.7,
4586,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Mauritania,MRT,2008,14.2,
6434,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Solomon Islands,SLB,2008,22.2,
9500,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Colombia,COL,2008,13.9,
10676,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Germany,DEU,2008,20.1,
4670,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Mexico,MEX,2008,28.8,
15296,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tuvalu,TUV,2008,39.8,
6686,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,St. Lucia,LCA,2008,22.3,
13196,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Niger,NER,2008,1.6,
9542,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Comoros,COM,2008,2.3,
14624,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,St. Lucia,LCA,2008,8.9,
6938,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Tajikistan,TJK,2008,12.6,
7904,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Zimbabwe,ZWE,2008,21.7,
4754,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Moldova,MDA,2008,19.1,
554,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Bahrain,BHR,2008,33.5,
8954,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Brazil,BRA,2008,14.6,
8870,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bosnia and Herzegovina,BIH,2008,13.7,
4712,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Micronesia, Fed. Sts.",FSM,2008,46.4,
13952,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Samoa,WSM,2008,34.1,
2066,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Dominica,DMA,2008,31.0,
1436,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Chad,TCD,2008,6.3,
13238,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Nigeria,NGA,2008,2.8,
7568,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,United States,USA,2008,32.1,
12188,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Luxembourg,LUX,2008,20.0,
1520,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,China,CHN,2008,4.5,
2108,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Dominican Republic,DOM,2008,28.1,
7862,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Zambia,ZMB,2008,9.0,
13322,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Norway,NOR,2008,19.2,
386,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Australia,AUS,2008,24.5,
10592,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Gambia, The",GMB,2008,3.6,
13406,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Pakistan,PAK,2008,3.8,
9962,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Djibouti,DJI,2008,6.7,
3662,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Kazakhstan,KAZ,2008,18.9,
4418,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Maldives,MDV,2008,7.4,
1478,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Chile,CHL,2008,27.3,
2402,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Eswatini,SWZ,2008,21.6,
7526,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,United Kingdom,GBR,2008,24.3,
596,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Bangladesh,BGD,2008,3.2,
4376,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Malaysia,MYS,2008,13.4,
11306,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Iraq,IRQ,2008,18.7,
14792,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Switzerland,CHE,2008,18.3,
13868,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Russian Federation,RUS,2008,14.8,
13448,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Palau,PLW,2008,45.7,
9080,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Burkina Faso,BFA,2008,1.5,
722,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Belgium,BEL,2008,19.3,
7190,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Trinidad and Tobago,TTO,2008,20.4,
9038,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bulgaria,BGR,2008,21.1,
2150,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Ecuador,ECU,2008,21.0,
13910,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Rwanda,RWA,2008,1.1,
10634,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Georgia,GEO,2008,14.5,
15464,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,United Kingdom,GBR,2008,21.8,
4544,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Marshall Islands,MHL,2008,53.9,
11474,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Jamaica,JAM,2008,11.1,
15674,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Venezuela, RB",VEN,2008,19.1,
428,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Austria,AUT,2008,15.8,
12146,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Lithuania,LTU,2008,20.5,
4502,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Malta,MLT,2008,26.9,
13364,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Oman,OMN,2008,17.3,
3620,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Jordan,JOR,2008,38.9,
8996,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Brunei Darussalam,BRN,2008,8.3,
7148,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Tonga,TON,2008,49.8,
11810,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Kuwait,KWT,2008,28.3,
4460,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Mali,MLI,2008,8.6,
6644,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,St. Kitts and Nevis,KNA,2008,24.9,
6476,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Somalia,SOM,2008,8.9,
218,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Angola,AGO,2008,8.4,
3410,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Ireland,IRL,2008,20.8,
10004,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Dominica,DMA,2008,15.3,
344,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Armenia,ARM,2008,19.5,
50,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Afghanistan,AFG,2008,5.2,
15086,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tonga,TON,2008,35.0,
5930,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Russian Federation,RUS,2008,25.7,
10088,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ecuador,ECU,2008,11.6,
10970,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Guyana,GUY,2008,9.0,
5762,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Poland,POL,2008,20.3,
7652,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Uzbekistan,UZB,2008,14.8,
11096,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Hungary,HUN,2008,23.2,
11642,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Kenya,KEN,2008,1.8,
1730,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Costa Rica,CRI,2008,24.7,
